1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
1.3482957141006426E-14 1.6134996063528159E-12 
5.0364740433608887E-14 2.7357262927037915E-13 
1.3482957141006426E-14 1.6134996063528159E-12 
9.261188168367571E-14 1.4780705105324455E-15 
5.0364740433608887E-14 2.7357262927037915E-13 
9.261188168367571E-14 1.4780705105324455E-15 
